정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
KUB352014575,송전2리,35.75992131,129.4261468,2025-10-31,5400,37020,경상북도 경주시,경주BIS
KUB352014576,송전2리,35.75988738,129.4262952,2025-10-31,5401,37020,경상북도 경주시,경주BIS
KUB352014577,호동마을,35.81210783,129.4695753,2025-10-31,5403,37020,경상북도 경주시,경주BIS
KUB352014578,상계리,35.67449143,129.4146312,2025-10-31,5404,37020,경상북도 경주시,경주BIS
KUB352014579,상계마을,35.67033309,129.4232705,2025-10-31,5405,37020,경상북도 경주시,경주BIS
KUB352014580,수렴,35.66716301,129.4571919,2025-10-31,5406,37020,경상북도 경주시,경주BIS
KUB352014581,수렴,35.66697324,129.4572204,2025-10-31,5407,37020,경상북도 경주시,경주BIS
KUB352014582,영호마을,35.75757889,129.2944653,2025-10-31,5408,37020,경상북도 경주시,경주BIS
KUB352014583,영호마을,35.75745199,129.2945123,2025-10-31,5409,37020,경상북도 경주시,경주BIS
KUB352014584,구매마을,35.77487969,129.31301,2025-10-31,5410,37020,경상북도 경주시,경주BIS
KUB352014585,국태그린빌APT,35.77281812,129.3071336,2025-10-31,5411,37020,경상북도 경주시,경주BIS
KUB352014586,신계(하신),35.77319751,129.31889,2025-10-31,5412,37020,경상북도 경주시,경주BIS
KUB352014587,신계(하신),35.77329034,129.3188617,2025-10-31,5413,37020,경상북도 경주시,경주BIS
KUB352014588,구매마을,35.77497461,129.3129928,2025-10-31,5414,37020,경상북도 경주시,경주BIS
KUB352014589,국태그린빌APT,35.77288708,129.3070439,2025-10-31,5415,37020,경상북도 경주시,경주BIS
KUB352014590,제네리,35.72553887,129.2781415,2025-10-31,5416,37020,경상북도 경주시,경주BIS
KUB352014591,밤갓,35.76707918,129.3242601,2025-10-31,5417,37020,경상북도 경주시,경주BIS
KUB352014592,괘릉,35.75850425,129.3211783,2025-10-31,5418,37020,경상북도 경주시,경주BIS
KUB352014593,수봉정,35.76313834,129.3231504,2025-10-31,5419,37020,경상북도 경주시,경주BIS
KUB352014594,수봉정,35.763247,129.3233554,2025-10-31,5420,37020,경상북도 경주시,경주BIS
KUB352014595,괘릉,35.75847805,129.3212717,2025-10-31,5421,37020,경상북도 경주시,경주BIS
KUB352014596,볕골,35.76068965,129.3225212,2025-10-31,5422,37020,경상북도 경주시,경주BIS
KUB352014597,활성리,35.75360247,129.3247014,2025-10-31,5423,37020,경상북도 경주시,경주BIS
KUB352014598,말방1리경로당,35.74249851,129.3206799,2025-10-31,5424,37020,경상북도 경주시,경주BIS
KUB352014599,말방1리경로당,35.74245858,129.3206375,2025-10-31,5425,37020,경상북도 경주시,경주BIS
KUB352014600,활성리,35.75360965,129.3247862,2025-10-31,5426,37020,경상북도 경주시,경주BIS
KUB352014601,볕골,35.76062486,129.3225962,2025-10-31,5427,37020,경상북도 경주시,경주BIS
KUB352014602,무애,35.86884902,129.2859847,2025-10-31,5428,37020,경상북도 경주시,경주BIS
KUB352014603,무애,35.86896298,129.2858986,2025-10-31,5429,37020,경상북도 경주시,경주BIS
KUB352014604,물천회차지,35.87053181,129.2892122,2025-10-31,5431,37020,경상북도 경주시,경주BIS
KUB352014605,물천1리,35.8682623,129.2802677,2025-10-31,5430,37020,경상북도 경주시,경주BIS
KUB352014606,물천1리,35.86815408,129.2802709,2025-10-31,5432,37020,경상북도 경주시,경주BIS
KUB352014607,감산승강장,35.78319375,129.0514303,2025-10-31,5433,37020,경상북도 경주시,경주BIS
KUB352014608,감산승강장,35.78307844,129.0514584,2025-10-31,5434,37020,경상북도 경주시,경주BIS
KUB352014609,손곡,35.85828212,129.2904817,2025-10-31,5435,37020,경상북도 경주시,경주BIS
KUB352014610,천군동마을,35.82909898,129.2835131,2025-10-31,5436,37020,경상북도 경주시,경주BIS
KUB352014611,여근곡주차장,35.86522585,129.0750842,2025-10-31,5439,37020,경상북도 경주시,경주BIS
KUB352014612,신평리(용문사),35.86031697,129.0781876,2025-10-31,5441,37020,경상북도 경주시,경주BIS
KUB352014613,신평리(용문사),35.86022888,129.0780308,2025-10-31,5440,37020,경상북도 경주시,경주BIS
KUB352014614,조전2리,35.83787712,129.0995896,2025-10-31,5442,37020,경상북도 경주시,경주BIS
KUB352014615,건천우체국,35.85158777,129.1018831,2025-10-31,5443,37020,경상북도 경주시,경주BIS
KUB352014616,금호아파트,35.85228248,129.1045436,2025-10-31,5444,37020,경상북도 경주시,경주BIS
KUB352014617,금호아파트,35.85219413,129.1044089,2025-10-31,5445,37020,경상북도 경주시,경주BIS
KUB352014618,작원마을,35.85027181,129.1065904,2025-10-31,5446,37020,경상북도 경주시,경주BIS
KUB352014619,작원마을,35.85017911,129.1064446,2025-10-31,5447,37020,경상북도 경주시,경주BIS
KUB352014620,건천3리마을회관,35.84880282,129.1068929,2025-10-31,5448,37020,경상북도 경주시,경주BIS
KUB352014621,건천3리마을회관,35.84873456,129.1069414,2025-10-31,5449,37020,경상북도 경주시,경주BIS
KUB352014622,건천휴먼시아,35.84676109,129.1089002,2025-10-31,5450,37020,경상북도 경주시,경주BIS
KUB352014623,건천휴먼시아,35.84673168,129.1090767,2025-10-31,5451,37020,경상북도 경주시,경주BIS
KUB352014624,숲리,35.84826091,129.1193887,2025-10-31,5452,37020,경상북도 경주시,경주BIS
KUB352014625,숲리,35.84837297,129.1194353,2025-10-31,5453,37020,경상북도 경주시,경주BIS
KUB352014626,대곡용명,35.86287022,129.1213582,2025-10-31,5454,37020,경상북도 경주시,경주BIS
KUB352014627,대곡용명,35.86281418,129.1211688,2025-10-31,5455,37020,경상북도 경주시,경주BIS
KUB352014628,동경이마을,35.86546023,129.120824,2025-10-31,5456,37020,경상북도 경주시,경주BIS
KUB352014629,동경이마을,35.86539008,129.1206786,2025-10-31,5457,37020,경상북도 경주시,경주BIS
KUB352014630,건천제2공단입구,35.86250266,129.1121642,2025-10-31,5458,37020,경상북도 경주시,경주BIS
KUB352014631,건천제2공단입구,35.86253613,129.1120209,2025-10-31,5459,37020,경상북도 경주시,경주BIS
KUB352014632,아이존입구,35.86363626,129.1107787,2025-10-31,5461,37020,경상북도 경주시,경주BIS
KUB352014633,서한입구,35.86600194,129.1093666,2025-10-31,5460,37020,경상북도 경주시,경주BIS
KUB352014634,한백이마을,35.93872677,129.2544991,2025-10-31,5462,37020,경상북도 경주시,경주BIS
KUB352014635,오야리,35.93528785,129.2538689,2025-10-31,5464,37020,경상북도 경주시,경주BIS
KUB352014636,오야큰마을,35.93326781,129.2533033,2025-10-31,5463,37020,경상북도 경주시,경주BIS
KUB352014637,모아1리회관,35.92327203,129.2528886,2025-10-31,5465,37020,경상북도 경주시,경주BIS
KUB352014638,고란입구,35.8265449,129.136432,2025-10-31,5468,37020,경상북도 경주시,경주BIS
KUB352014639,고란입구,35.82668557,129.136363,2025-10-31,5469,37020,경상북도 경주시,경주BIS
KUB352014640,가막골,35.87539806,129.1788238,2025-10-31,5467,37020,경상북도 경주시,경주BIS
KUB352014641,가막골,35.87546173,129.1787836,2025-10-31,5466,37020,경상북도 경주시,경주BIS
KUB352014642,운대1리,35.88093578,129.0823657,2025-10-31,5470,37020,경상북도 경주시,경주BIS
KUB352014643,사라.운대입구,35.88270636,129.0650616,2025-10-31,5471,37020,경상북도 경주시,경주BIS
KUB352014644,효동1리마을회관,35.74236658,129.391448,2025-10-31,5472,37020,경상북도 경주시,경주BIS
KUB352014645,효제마을,35.74408066,129.3876377,2025-10-31,5473,37020,경상북도 경주시,경주BIS
KUB352014646,효제마을,35.7440804,129.387798,2025-10-31,5474,37020,경상북도 경주시,경주BIS
KUB352014647,LH공사아파트,35.71573702,129.3304648,2025-10-31,5479,37020,경상북도 경주시,경주BIS
KUB352014648,LH공사아파트,35.715484,129.329716,2025-10-31,5480,37020,경상북도 경주시,경주BIS
KUB352014649,간밑마을,35.719162,129.3364241,2025-10-31,5477,37020,경상북도 경주시,경주BIS
KUB352014650,간밑마을,35.7193958,129.3364626,2025-10-31,5478,37020,경상북도 경주시,경주BIS
KUB352014651,신우레미콘,35.72236414,129.3427879,2025-10-31,5476,37020,경상북도 경주시,경주BIS
KUB352014652,신우레미콘,35.72218441,129.3427506,2025-10-31,5475,37020,경상북도 경주시,경주BIS
KUB352014653,새한바위,35.69603009,129.4313471,2025-10-31,5481,37020,경상북도 경주시,경주BIS
KUB352014654,새한바위,35.69590535,129.4312556,2025-10-31,5483,37020,경상북도 경주시,경주BIS
KUB352014655,망정마을,35.68172726,129.4570725,2025-10-31,5482,37020,경상북도 경주시,경주BIS
KUB352014656,천군네거리,35.833886,129.284533,2025-10-31,1464,37020,경상북도 경주시,경주BIS
KUB352014657,찬내다리,35.72050501,129.2998823,2025-10-31,4219,37020,경상북도 경주시,경주BIS
KUB352014658,찬내다리,35.72065855,129.2998637,2025-10-31,4220,37020,경상북도 경주시,경주BIS
KUB352014659,언양임시터미널,35.56243957,129.1297754,2025-10-31,6054,37020,경상북도 경주시,경주BIS
KUB352014660,동아사,35.79858215,129.4949513,2025-10-31,2182,37020,경상북도 경주시,경주BIS
KUB352014661,황성휴포레.KCC,35.873461,129.215619,2025-10-31,1465,37020,경상북도 경주시,경주BIS
KUB352014662,황성휴포레.KCC,35.873087,129.215479,2025-10-31,1466,37020,경상북도 경주시,경주BIS
KUB352014663,손곡입구,35.85555939,129.2941245,2025-10-31,5484,37020,경상북도 경주시,경주BIS
KUB352014664,신평마을,35.82597091,129.2849589,2025-10-31,5485,37020,경상북도 경주시,경주BIS
KUB352014665,신평마을,35.82598245,129.2847587,2025-10-31,5486,37020,경상북도 경주시,경주BIS
KUB352014666,안옻밭.칠전마을,35.77412,129.0192,2025-10-31,3248,37020,경상북도 경주시,경주BIS
KUB352014667,안옻밭.칠전마을,35.77412,129.01912,2025-10-31,3249,37020,경상북도 경주시,경주BIS
KUB352014668,양남중학교,35.67400761,129.4618887,2025-10-31,2183,37020,경상북도 경주시,경주BIS
KUB352014669,양남중학교,35.67407,129.4620225,2025-10-31,2184,37020,경상북도 경주시,경주BIS
KUB352014670,하서2리,35.68017,129.46422,2025-10-31,2185,37020,경상북도 경주시,경주BIS
KUB352014671,읍천항,35.68952592,129.4740482,2025-10-31,2186,37020,경상북도 경주시,경주BIS
KUB352014672,하서2리,35.679513,129.463171,2025-10-31,2187,37020,경상북도 경주시,경주BIS
KUB352014673,금성아파트,35.86788,129.20143,2025-10-31,5487,37020,경상북도 경주시,경주BIS
KUB352014675,시외버스터미널[시작],35.839554,129.201911,2025-10-31,1467,37020,경상북도 경주시,경주BIS
KUB352014676,우방아파트,36.00349143,129.1974283,2025-10-31,5489,37020,경상북도 경주시,경주BIS
KUB352014677,홍천마을,36.00319906,129.1994752,2025-10-31,5490,37020,경상북도 경주시,경주BIS
KUB352018001,오류3리,35.827242,129.510041,2025-10-31,318001,37020,경상북도 경주시,경주BIS
KUB352018003,오류해수욕장,35.822452,129.507381,2025-10-31,318003,37020,경상북도 경주시,경주BIS
KUB352018005,오류해수욕장,35.822495,129.507295,2025-10-31,318005,37020,경상북도 경주시,경주BIS
KUB352018007,오류3리,35.827229,129.51025,2025-10-31,318007,37020,경상북도 경주시,경주BIS
KUB352018012,감포진성숯불가든,35.808898,129.500181,2025-10-31,318012,37020,경상북도 경주시,경주BIS
KUB352018013,감포진성숯불가든,35.808923,129.500297,2025-10-31,318013,37020,경상북도 경주시,경주BIS
KUB352018017,감포항,35.804101,129.5025,2025-10-31,318017,37020,경상북도 경주시,경주BIS
KUB352018020,감포중학교,35.809322,129.508385,2025-10-31,318020,37020,경상북도 경주시,경주BIS
KUB352018021,감포가나안슈퍼,35.808711,129.50975,2025-10-31,318021,37020,경상북도 경주시,경주BIS
KUB352018022,감포매일슈퍼,35.813278,129.509538,2025-10-31,318022,37020,경상북도 경주시,경주BIS
KUB352018024,감포중학교,35.809286,129.508303,2025-10-31,318024,37020,경상북도 경주시,경주BIS
KUB352018025,감포초등학교,35.807504,129.502631,2025-10-31,318025,37020,경상북도 경주시,경주BIS
KUB352018026,감포초등학교,35.807454,129.502682,2025-10-31,318026,37020,경상북도 경주시,경주BIS
KUB352018027,오류4리,35.839496,129.517682,2025-10-31,318027,37020,경상북도 경주시,경주BIS
KUB352018028,감포항,35.8042,129.502655,2025-10-31,318028,37020,경상북도 경주시,경주BIS
KUB352018033,척사,35.816585,129.51131,2025-10-31,318033,37020,경상북도 경주시,경주BIS
KUB352018034,척사,35.816563,129.511252,2025-10-31,318034,37020,경상북도 경주시,경주BIS
KUB352019001,안강중학교,35.991385,129.22983,2025-10-31,319001,37020,경상북도 경주시,경주BIS
KUB352019002,안강중학교,35.991216,129.230225,2025-10-31,319002,37020,경상북도 경주시,경주BIS
KUB352019003,안강파출소,35.99234,129.223977,2025-10-31,319003,37020,경상북도 경주시,경주BIS
KUB352019004,안강서부터미널(하),35.993228,129.21558,2025-10-31,319004,37020,경상북도 경주시,경주BIS
KUB352019005,안강우방아파트,36.004237,129.19728,2025-10-31,319005,37020,경상북도 경주시,경주BIS
KUB352019006,안강우방아파트,36.004161,129.197385,2025-10-31,319006,37020,경상북도 경주시,경주BIS
KUB352019007,에덴아파트,36.004099,129.193444,2025-10-31,319007,37020,경상북도 경주시,경주BIS
KUB352019008,에덴아파트,36.004077,129.193311,2025-10-31,319008,37020,경상북도 경주시,경주BIS
KUB352019009,안강삼도타운,36.002318,129.193021,2025-10-31,319009,37020,경상북도 경주시,경주BIS
KUB352019010,안강삼도타운,36.002286,129.19289,2025-10-31,319010,37020,경상북도 경주시,경주BIS
KUB352019012,새터입구,36.005012,129.196223,2025-10-31,319012,37020,경상북도 경주시,경주BIS
KUB352019013,새터입구,36.005124,129.196308,2025-10-31,319013,37020,경상북도 경주시,경주BIS
KUB352019014,산대초등학교,36.001579,129.196812,2025-10-31,319014,37020,경상북도 경주시,경주BIS
KUB352019015,산대초등학교,36.001705,129.196715,2025-10-31,319015,37020,경상북도 경주시,경주BIS
KUB352019016,산대리입구,35.999078,129.196169,2025-10-31,319016,37020,경상북도 경주시,경주BIS
KUB352019017,산대리입구,35.999056,129.196281,2025-10-31,319017,37020,경상북도 경주시,경주BIS
KUB352019018,풍산금속,35.997492,129.196215,2025-10-31,319018,37020,경상북도 경주시,경주BIS
KUB352019020,안강우체국,35.992121,129.224628,2025-10-31,319020,37020,경상북도 경주시,경주BIS
KUB352019021,안강동부터미널,35.993255,129.22848,2025-10-31,319021,37020,경상북도 경주시,경주BIS
KUB352019022,안강동부터미널,35.993345,129.228367,2025-10-31,319022,37020,경상북도 경주시,경주BIS
KUB352019023,새창마을,36.003321,129.227099,2025-10-31,319023,37020,경상북도 경주시,경주BIS
KUB352019024,새창마을,36.003276,129.226985,2025-10-31,319024,37020,경상북도 경주시,경주BIS
KUB352019025,흥덕왕릉,36.010519,129.226739,2025-10-31,319025,37020,경상북도 경주시,경주BIS
KUB352019026,흥덕왕릉,36.010274,129.226626,2025-10-31,319026,37020,경상북도 경주시,경주BIS
KUB352019027,육통리,36.018748,129.2265,2025-10-31,319027,37020,경상북도 경주시,경주BIS
KUB352019028,육통리,36.018745,129.22638,2025-10-31,319028,37020,경상북도 경주시,경주BIS
KUB352019029,안강북부초등학교,36.021814,129.22641,2025-10-31,319029,37020,경상북도 경주시,경주BIS
KUB352019030,안강북부초등학교,36.021929,129.226287,2025-10-31,319030,37020,경상북도 경주시,경주BIS
KUB352019031,노당2리,36.028327,129.227934,2025-10-31,319031,37020,경상북도 경주시,경주BIS
KUB352019032,노당2리,36.028384,129.227825,2025-10-31,319032,37020,경상북도 경주시,경주BIS
KUB352019033,노당SK주유소,36.033069,129.229265,2025-10-31,319033,37020,경상북도 경주시,경주BIS
KUB352019034,노당SK주유소,36.033167,129.229168,2025-10-31,319034,37020,경상북도 경주시,경주BIS
KUB352019035,노당1리,36.037464,129.230503,2025-10-31,319035,37020,경상북도 경주시,경주BIS
KUB352019036,노당1리,36.03752,129.230393,2025-10-31,319036,37020,경상북도 경주시,경주BIS
KUB352019037,노당화룡사,36.04317,129.233379,2025-10-31,319037,37020,경상북도 경주시,경주BIS
KUB352019038,노당화룡사,36.043289,129.233325,2025-10-31,319038,37020,경상북도 경주시,경주BIS
KUB352019039,달성다리,36.051527,129.237776,2025-10-31,319039,37020,경상북도 경주시,경주BIS
KUB352019046,산대리한동아파트,36.000428,129.183523,2025-10-31,319046,37020,경상북도 경주시,경주BIS
KUB352019051,백년예식장,35.991995,129.226068,2025-10-31,319051,37020,경상북도 경주시,경주BIS
KUB352019053,안강시장,35.992441,129.222513,2025-10-31,319053,37020,경상북도 경주시,경주BIS
KUB352019057,안강제일초등학교,35.992915,129.220182,2025-10-31,319057,37020,경상북도 경주시,경주BIS
KUB352019058,안강제일초등학교,35.992799,129.220149,2025-10-31,319058,37020,경상북도 경주시,경주BIS
KUB352019060,백년예식장,35.99166,129.227171,2025-10-31,319060,37020,경상북도 경주시,경주BIS
KUB352019061,양월2리,36.000159,129.227722,2025-10-31,319061,37020,경상북도 경주시,경주BIS
KUB352019062,양월2리,36.000082,129.227615,2025-10-31,319062,37020,경상북도 경주시,경주BIS
KUB352019063,안강서부터미널(상),35.993245,129.215469,2025-10-31,319063,37020,경상북도 경주시,경주BIS
KUB352019064,안강골프연습장,36.000437,129.189017,2025-10-31,319064,37020,경상북도 경주시,경주BIS
KUB352019065,안강골프연습장,36.000453,129.189372,2025-10-31,319065,37020,경상북도 경주시,경주BIS
KUB352028001,유금리,35.996948,129.291911,2025-10-31,328001,37020,경상북도 경주시,경주BIS
KUB352028002,유금리,35.996866,129.291839,2025-10-31,328002,37020,경상북도 경주시,경주BIS
KUB352028003,유금리입구,35.995376,129.28783,2025-10-31,328003,37020,경상북도 경주시,경주BIS
KUB352028004,유금리입구,35.995325,129.287923,2025-10-31,328004,37020,경상북도 경주시,경주BIS
KUB352028005,위덕삼성아파트,36.006843,129.284778,2025-10-31,328005,37020,경상북도 경주시,경주BIS
KUB352028006,위덕대학교,36.015376,129.284048,2025-10-31,328006,37020,경상북도 경주시,경주BIS
KUB352028008,위덕대학교,36.015239,129.284046,2025-10-31,328008,37020,경상북도 경주시,경주BIS
KUB352028009,위덕삼성아파트,36.006647,129.284558,2025-10-31,328009,37020,경상북도 경주시,경주BIS
KUB352028010,강동,35.987474,129.274805,2025-10-31,328010,37020,경상북도 경주시,경주BIS
KUB352028011,강동,35.987013,129.275407,2025-10-31,328011,37020,경상북도 경주시,경주BIS
KUB352028012,인동리,35.985485,129.261157,2025-10-31,328012,37020,경상북도 경주시,경주BIS
KUB352028013,인동리,35.985497,129.260785,2025-10-31,328013,37020,경상북도 경주시,경주BIS
KUB352028014,양동마을,35.988591,129.255845,2025-10-31,328014,37020,경상북도 경주시,경주BIS
KUB352028015,양동마을,35.988541,129.255679,2025-10-31,328015,37020,경상북도 경주시,경주BIS
KUB352028016,달성다리,36.051724,129.238089,2025-10-31,328016,37020,경상북도 경주시,경주BIS
KUB352028017,달성사거리,36.057654,129.243213,2025-10-31,328017,37020,경상북도 경주시,경주BIS
KUB352028018,달성사거리,36.057639,129.243004,2025-10-31,328018,37020,경상북도 경주시,경주BIS
KUB352028025,위덕대학교공학관,36.011361,129.284514,2025-10-31,328025,37020,경상북도 경주시,경주BIS
KUB352028028,위덕대->유강,35.997834,129.283117,2025-10-31,328028,37020,경상북도 경주시,경주BIS
KUB352028030,유강터널입구,35.996627,129.289492,2025-10-31,328030,37020,경상북도 경주시,경주BIS
KUB352028031,자명방면,36.017876,129.284971,2025-10-31,328031,37020,경상북도 경주시,경주BIS
KUB352028032,현곡 푸르지오,35.890182,129.175315,2025-10-31,5491,37020,경상북도 경주시,경주BIS
KUB352028033,현곡 푸르지오,35.890274,129.175461,2025-10-31,5492,37020,경상북도 경주시,경주BIS
KUB352028034,현곡 푸르지오 입구,35.889176,129.177535,2025-10-31,5493,37020,경상북도 경주시,경주BIS
KUB352028035,현곡 푸르지오 입구,35.888391,129.177189,2025-10-31,5494,37020,경상북도 경주시,경주BIS
KUB352028036,석장동,35.86004488,129.1899103,2025-10-31,1469,37020,경상북도 경주시,경주BIS
KUB352028037,석장동입구,35.86026264,129.1897511,2025-10-31,1470,37020,경상북도 경주시,경주BIS
KUB352028038,동대병원후문,35.85917724,129.1954553,2025-10-31,1471,37020,경상북도 경주시,경주BIS
KUB352028039,화랑마을,35.86203039,129.1834118,2025-10-31,1472,37020,경상북도 경주시,경주BIS
KUB352028040,나정삼거리,35.78358914,129.4894888,2025-10-31,2188,37020,경상북도 경주시,경주BIS
KUB352028041,나정삼거리,35.78339411,129.4894258,2025-10-31,2189,37020,경상북도 경주시,경주BIS
KUB352028042,안동2리,35.79497761,129.4119529,2025-10-31,2190,37020,경상북도 경주시,경주BIS
KUB352028043,안동2리,35.79507328,129.4118888,2025-10-31,2191,37020,경상북도 경주시,경주BIS
KUB352028045,도초마을2호,35.800416,129.198322,2025-10-31,1474,37020,경상북도 경주시,경주BIS
KUB352028046,배동삼거리,35.79902207,129.1985631,2025-10-31,1475,37020,경상북도 경주시,경주BIS
KUB352028047,새마을금고앞,35.6994121,129.471134,2025-10-31,2192,37020,경상북도 경주시,경주BIS
KUB352028048,월성원자력홍보관,35.701854,129.470492,2025-10-31,2193,37020,경상북도 경주시,경주BIS
KUB352028049,월성원자력홍보관,35.701942,129.470069,2025-10-31,2194,37020,경상북도 경주시,경주BIS
KUB352028050,장골,35.94416593,129.2089419,2025-10-31,5495,37020,경상북도 경주시,경주BIS
KUB352028051,선두마을입구,35.81093783,129.1910364,2025-10-31,1476,37020,경상북도 경주시,경주BIS
KUB352028052,도초마을입구,35.81054898,129.1920401,2025-10-31,1477,37020,경상북도 경주시,경주BIS
KUB352028053,숲마을,35.81406489,129.1983889,2025-10-31,1478,37020,경상북도 경주시,경주BIS
KUB352028054,밤갓등,35.76787494,129.3148172,2025-10-31,4224,37020,경상북도 경주시,경주BIS
KUB352028055,밤갓,35.77018696,129.3234756,2025-10-31,4225,37020,경상북도 경주시,경주BIS
KUB352028056,대본삼거리,35.74470095,129.481022,2025-10-31,2195,37020,경상북도 경주시,경주BIS
KUB352028057,상리마을,35.84511698,129.2379124,2025-10-31,1479,37020,경상북도 경주시,경주BIS
KUB352028058,뒷비파,35.78858383,129.2047727,2025-10-31,4226,37020,경상북도 경주시,경주BIS
KUB352028059,뒷비파,35.78859694,129.204643,2025-10-31,4227,37020,경상북도 경주시,경주BIS
KUB352028060,하구,35.893742,129.16725,2025-10-31,5496,37020,경상북도 경주시,경주BIS
KUB352028061,하구,35.89385747,129.1673743,2025-10-31,5497,37020,경상북도 경주시,경주BIS
KUB352028062,최제우생가,35.90545822,129.1514215,2025-10-31,5498,37020,경상북도 경주시,경주BIS
KUB352028063,최제우생가,35.90536932,129.151331,2025-10-31,5499,37020,경상북도 경주시,경주BIS
KUB352028064,상리마을,35.8450654,129.2379285,2025-10-31,1480,37020,경상북도 경주시,경주BIS
KUB352028067,밤갓,35.76707624,129.324412,2025-10-31,5500,37020,경상북도 경주시,경주BIS
KUB352028068,신계,35.77073551,129.324456,2025-10-31,4228,37020,경상북도 경주시,경주BIS
KUB352028069,진현동.두산위브,35.78075099,129.3240101,2025-10-31,1481,37020,경상북도 경주시,경주BIS
KUB352028070,진현동.두산위브,35.78075079,129.3243198,2025-10-31,1482,37020,경상북도 경주시,경주BIS
KUB352028072,차량등록사업소,35.89644393,129.2506249,2025-10-31,5501,37020,경상북도 경주시,경주BIS
KUB352028073,차량등록사업소,35.89652801,129.2511865,2025-10-31,5502,37020,경상북도 경주시,경주BIS
KUB352028074,마채상리,35.93366708,129.0913562,2025-10-31,3250,37020,경상북도 경주시,경주BIS
KUB352028075,모량자골,35.82072888,129.1186861,2025-10-31,3251,37020,경상북도 경주시,경주BIS
KUB352028076,모량자골,35.82059515,129.1186051,2025-10-31,3252,37020,경상북도 경주시,경주BIS
KUB352028077,윗상리마을,35.84464747,129.2471652,2025-10-31,1483,37020,경상북도 경주시,경주BIS
KUB352028078,윗상리마을,35.84454065,129.2470957,2025-10-31,1484,37020,경상북도 경주시,경주BIS
KUB352028079,모량초등학교,35.82303688,129.1331506,2025-10-31,3253,37020,경상북도 경주시,경주BIS
KUB352028080,모량1리 경로당,35.82508746,129.1301933,2025-10-31,3254,37020,경상북도 경주시,경주BIS
KUB352028081,장골농장,35.93938998,129.2118423,2025-10-31,5503,37020,경상북도 경주시,경주BIS
KUB352028082,장골농장,35.93937821,129.2117478,2025-10-31,5504,37020,경상북도 경주시,경주BIS
KUB352028083,시외버스터미널[시작],35.8413608,129.2013511,2025-10-31,1485,37020,경상북도 경주시,경주BIS
KUB352028084,산내면행정복지센터앞,35.75565028,129.0438859,2025-10-31,3255,37020,경상북도 경주시,경주BIS
KUB352028085,산내면행정복지센터앞,35.75578862,129.043964,2025-10-31,3256,37020,경상북도 경주시,경주BIS
KUB352028086,갑산1리앞,35.97698846,129.2275098,2025-10-31,5505,37020,경상북도 경주시,경주BIS
KUB352028087,갑산1리앞,35.97699101,129.2276151,2025-10-31,5506,37020,경상북도 경주시,경주BIS
KUB352028089,보불로삼거리 앞,35.831339,129.297792,2025-10-31,1486,37020,경상북도 경주시,경주BIS
KUB352028090,새각단,35.74521523,129.2813675,2025-10-31,4230,37020,경상북도 경주시,경주BIS
KUB352028091,새각단,35.74522444,129.2814756,2025-10-31,4231,37020,경상북도 경주시,경주BIS
KUB352028092,고란종점,35.83307343,129.1408599,2025-10-31,1487,37020,경상북도 경주시,경주BIS
KUB352028093,고란회관,35.82917699,129.1403182,2025-10-31,1488,37020,경상북도 경주시,경주BIS
KUB352028095,공정마을,36.00270167,129.2797142,2025-10-31,5508,37020,경상북도 경주시,경주BIS
KUB352028096,공정마을,36.0026113,129.2797282,2025-10-31,5509,37020,경상북도 경주시,경주BIS
KUB352028097,유금2리,36.00398725,129.2751217,2025-10-31,5510,37020,경상북도 경주시,경주BIS
KUB352028098,게이트볼장,35.89584989,129.1745754,2025-10-31,5511,37020,경상북도 경주시,경주BIS
KUB352028100,건천IC,35.83966093,129.0848498,2025-10-31,3257,37020,경상북도 경주시,경주BIS
KUB352028101,현진에버빌건너,35.88516797,129.2254679,2025-10-31,1489,37020,경상북도 경주시,경주BIS
KUB352028103,분투골,35.97196322,129.1374074,2025-10-31,5513,37020,경상북도 경주시,경주BIS
KUB352028104,고란삼거리,35.82717123,129.1389144,2025-10-31,1490,37020,경상북도 경주시,경주BIS
KUB352028105,고란삼거리,35.82723912,129.1388969,2025-10-31,1491,37020,경상북도 경주시,경주BIS
KUB352028106,석계1리 앞,35.67394496,129.3024615,2025-10-31,4232,37020,경상북도 경주시,경주BIS
KUB352028107,석계1리 앞,35.67387662,129.302501,2025-10-31,4233,37020,경상북도 경주시,경주BIS
KUB352028108,석계1리 아랫마을,35.6772549,129.3059469,2025-10-31,4234,37020,경상북도 경주시,경주BIS
KUB352028109,석계1리 아랫마을,35.67732344,129.3058964,2025-10-31,4235,37020,경상북도 경주시,경주BIS
KUB352028110,고천마을,35.67237504,129.2955548,2025-10-31,4236,37020,경상북도 경주시,경주BIS
KUB352028111,고천마을,35.67223765,129.2955537,2025-10-31,4237,37020,경상북도 경주시,경주BIS
KUB352028112,석계2리 상동마을,35.670641,129.2923388,2025-10-31,4238,37020,경상북도 경주시,경주BIS
KUB352028113,석계2리 상동마을,35.67063026,129.2924296,2025-10-31,4239,37020,경상북도 경주시,경주BIS
KUB352028114,제네1리,35.73005784,129.280587,2025-10-31,4240,37020,경상북도 경주시,경주BIS
KUB352028115,제네1리,35.73007511,129.2805074,2025-10-31,4241,37020,경상북도 경주시,경주BIS
KUB352028116,터미널 종점(하차전용),35.840319,129.201926,2025-10-31,1494,37020,경상북도 경주시,경주BIS
